geography_level,geography_name,survey_year,demographic_variable,demographic_group,pct_active,pct_fairly_active,pct_inactive,sample_size
borough,Lewisham,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,76.5,13.3,10.2,85
borough,Lewisham,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,55.4,0.9,43.7,33
borough,Merton,2018-19,NSSEC5,Aged <16 or 75+,46.7,23.6,29.7,40
borough,Merton,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,79.8,8.9,11.2,324
borough,Merton,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,60.5,12.8,26.8,74
borough,Merton,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,53.4,10.4,36.2,32
borough,Merton,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,66.4,15.9,17.7,41
borough,Newham,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,69.6,7.7,22.6,227
borough,Newham,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,52.8,10.8,36.4,89
borough,Newham,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,45.6,20.5,33.9,78
borough,Newham,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,64.0,10.0,26.0,69
borough,Redbridge,2018-19,NSSEC5,Aged <16 or 75+,31.0,20.9,48.1,43
borough,Redbridge,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,67.5,14.0,18.6,263
borough,Redbridge,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,58.3,17.7,24.0,89
borough,Redbridge,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,48.7,13.4,37.9,45
borough,Redbridge,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,67.0,12.1,20.8,46
borough,Richmond upon Thames,2018-19,NSSEC5,Aged <16 or 75+,61.7,6.0,32.3,54
borough,Richmond upon Thames,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,79.0,10.5,10.4,345
borough,Richmond upon Thames,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,73.4,8.4,18.2,65
borough,Southwark,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,81.1,8.0,10.9,309
borough,Southwark,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,62.3,10.9,26.8,79
borough,Southwark,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,49.2,0.0,50.8,39
borough,Southwark,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,71.3,6.9,21.9,51
borough,Sutton,2018-19,NSSEC5,Aged <16 or 75+,37.2,24.8,38.1,46
borough,Sutton,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,78.7,7.1,14.1,296
borough,Sutton,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,71.9,9.5,18.6,108
borough,Sutton,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,66.5,16.2,17.3,45
borough,Sutton,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,71.6,12.2,16.2,39
borough,Tower Hamlets,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,76.9,7.2,15.9,320
borough,Tower Hamlets,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,69.7,14.3,16.1,72
borough,Tower Hamlets,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,47.1,18.8,34.1,60
borough,Tower Hamlets,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,67.2,5.5,27.2,53
borough,Waltham Forest,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,80.1,9.5,10.4,275
borough,Waltham Forest,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,63.9,10.6,25.5,91
borough,Waltham Forest,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,62.5,3.4,34.1,47
borough,Waltham Forest,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,66.8,13.4,19.7,34
borough,Wandsworth,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,81.2,7.9,10.9,362
borough,Wandsworth,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,80.8,7.7,11.5,66
borough,Westminster,2018-19,NSSEC5,Aged <16 or 75+,53.9,9.5,36.6,46
borough,Westminster,2018-19,NSSEC5,NS SEC 1-2: Higher social groups,75.2,8.9,15.9,290
borough,Westminster,2018-19,NSSEC5,NS SEC 3-5: Middle social groups,73.4,9.5,17.1,76
borough,Westminster,2018-19,NSSEC5,NS SEC 6-8: Lower social groups,49.5,7.4,43.1,38
borough,Westminster,2018-19,NSSEC5,NS SEC 9: Students and other/unclassified,81.3,6.8,11.9,51
London-wide,London-wide,2018-19,Orient4,Bisexual,64.3,6.9,28.8,112
London-wide,London-wide,2018-19,Orient4,Gay or Lesbian,68.4,9.7,21.9,240
London-wide,London-wide,2018-19,Orient4,Heterosexual or Straight,67.5,11.2,21.3,4775
London-wide,London-wide,2018-19,Orient4,Other sexual orientation,41.8,21.4,36.8,34
London-wide,London-wide,2018-19,Relig7,Any other religion,65.9,19.0,15.0,54
London-wide,London-wide,2018-19,Relig7,Buddhist,50.9,7.7,41.4,57
London-wide,London-wide,2018-19,Relig7,Christian,68.7,11.4,20.0,2325
London-wide,London-wide,2018-19,Relig7,Hindu,49.9,10.6,39.5,253
London-wide,London-wide,2018-19,Relig7,Jewish,74.6,6.3,19.1,123
London-wide,London-wide,2018-19,Relig7,Muslim,54.4,15.1,30.5,443
London-wide,London-wide,2018-19,Relig7,No religion,76.2,8.5,15.3,1690
London-wide,London-wide,2018-19,Relig7,Sikh,53.5,19.4,27.1,59
London-wide,London-wide,2019-20,Age9,16-24,67.1,9.2,23.8,1370
London-wide,London-wide,2019-20,Age9,25-34,71.8,10.3,17.9,3273
London-wide,London-wide,2019-20,Age9,35-44,64.3,11.5,24.2,3226
London-wide,London-wide,2019-20,Age9,45-54,65.1,11.8,23.1,2715
London-wide,London-wide,2019-20,Age9,55-64,65.3,10.3,24.4,2550
London-wide,London-wide,2019-20,Age9,65-74,64.5,10.3,25.3,2002
London-wide,London-wide,2019-20,Age9,75-84,49.0,12.3,38.6,856
London-wide,London-wide,2019-20,Age9,85+,22.0,14.0,64.0,208
borough,Barking and Dagenham,2019-20,Age9,16-24,67.4,8.8,23.8,58
borough,Barking and Dagenham,2019-20,Age9,25-34,61.7,13.4,24.9,92
borough,Barking and Dagenham,2019-20,Age9,35-44,45.1,14.9,39.9,99
borough,Barking and Dagenham,2019-20,Age9,45-54,53.0,18.6,28.4,76
borough,Barking and Dagenham,2019-20,Age9,55-64,60.0,10.8,29.2,78
borough,Barking and Dagenham,2019-20,Age9,65-74,58.1,9.5,32.4,48
borough,Barnet,2019-20,Age9,16-24,69.6,12.5,17.9,45
borough,Barnet,2019-20,Age9,25-34,58.4,14.9,26.7,91
borough,Barnet,2019-20,Age9,35-44,70.4,9.0,20.7,71
borough,Barnet,2019-20,Age9,45-54,66.7,12.8,20.5,92
borough,Barnet,2019-20,Age9,55-64,55.7,16.5,27.7,81
borough,Barnet,2019-20,Age9,65-74,78.0,4.9,17.2,69
borough,Barnet,2019-20,Age9,75-84,29.8,18.6,51.6,33
borough,Bexley,2019-20,Age9,25-34,62.2,16.7,21.0,68
borough,Bexley,2019-20,Age9,35-44,50.1,13.4,36.5,98
borough,Bexley,2019-20,Age9,45-54,65.1,14.1,20.8,96
borough,Bexley,2019-20,Age9,55-64,60.5,8.4,31.1,83
borough,Bexley,2019-20,Age9,65-74,57.4,9.1,33.6,73
borough,Bexley,2019-20,Age9,75-84,71.0,1.3,27.7,36
