Respondent_Serial,term,halfterm,wt_gross,xSCHYR_5_2,xcluster,xstrata,xsurvey_year,Region_name,CSPNC,CSP_name,CSPNC2019,CSP_name2019,CountyCounc_2021,CountyCounc_2023,LDP_combined,LDP_proxy,STP_NC,Overall,Birthmonth_A,age_11,SCHYR_A,SCHYR_5_2,SEX_A,Urbanrural6,urbanrural2,IMDDECILE,IMD10_GR3,IMD_QUINTILE,IDACI_DECILE,IDACI10_GR3,IDACI_QUINTILE,CommNeed10,CommNeed10_GR3,Absence_Overall_GR4,Absence_Persistent_GR6,Daily_mile,ESL_GR10,ESL_GR5,Exclusions_Fixed_GR5,Exclusions_Permanent_GR4,FSM_elig_PC_GR6,FSM_take_PC_GR6,GypEth_GR5,Meetstandards_GR10,Meetstandards_GR4,ofstedrating,PrimaryCount_GR5,Progress8_GR,PupilCount_GR18,PupilTeacherRatio_GR5,Schoolestab,schoolreligion2,schoolreligion4,schoolreligion6,schoolselect2,Schoolsex2,Schoolsex3,SecondaryCount_GR5,PLLIKESP_A,PLLIKESP_A_gr,PLLIKESP_A_gr2,PLLIKEAC2_A,PLLIKEAC2_A_gr,PLLIKEAC2_A_gr2,PLEASY_A,PLEASY_A_gr2,SWIMLK_A,SWIMLK_A_gr2,SWIMLV_A_gr2,WELLHP4_A,TRAVEL_A1,TRAVEL_A2,TRAVEL_A3,TRAVEL_A4,TRAVEL_A5,TRAVEL_A6,WEEKSP1_A01,WEEKSP1_A02,WEEKSP1_A03,WEEKSP1_A04,WEEKSP1_A05,WEEKSP1_A06,WEEKSP1_A07,WEEKSP1_A08,WEEKSP1_A09,WEEKSP1_A12,WEEKAC1_A01,WEEKAC1_A02,WEEKAC1_A03,WEEKAC1_A04,WEEKAC1_A05,WEEKAC1_A06,WEEKAC1_A07,WEEKAC1_A08,WEEKAC1_A09,WEEKAC1_A10,WEEKAC1_A11,WEEKAC1_A12
1030967,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,6,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-92,0,0
1030973,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-92,1,0
1030993,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,6,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-92,0,0
1031001,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,-92,1,0
1031007,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,3,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-92,1,0
1031014,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-92,1,0
1031016,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,3,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,-92,1,0
1031018,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,1,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,1,1,1,3,99,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,-92,0,0
1031020,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,1,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,-92,0,0
1031653,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,1,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-92,1,0
1031655,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,3,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-92,0,0
1031657,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,-92,1,0
1031661,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,1,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,3,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-92,0,0
1031663,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-92,1,0
1031666,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,1,0
1031669,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,6,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,5,-99,-99,5,-99,-99,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,-92,0,0
1031671,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,3,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-92,0,0
1031676,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-92,1,0
1031677,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,-92,0,0
1031678,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,99,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,-92,1,0
1032043,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,1,7,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-92,0,0
1032044,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,4,2,2,2,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-92,0,0
1032045,3,6,91.9536684483925,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,2,7,2,1,2,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-92,0,0
1032046,3,6,91.4262005534789,1,363973,14628,6,3,25,25,25,25,-96,-96,0,0,35,1,4,6,2,1,1,1,1,5,2,3,7,2,4,10,3,4,4,2,3,2,1,1,3,2,1,10,4,1,4,-1,4,3,1,1,2,2,1,1,1,1,5,-99,-99,5,-99,-99,3,99,5,99,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-92,0,1
1031368,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,5,-99,-99,3,99,1,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-92,0,0
1031500,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-92,1,0
1031503,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,2,1,2,3,99,1,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-92,0,0
1031504,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-92,0,0
1031506,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-92,0,0
1031507,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-92,0,0
1031509,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-92,0,0
1031511,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1031512,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,-92,1,0
1031514,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,-92,0,0
1031516,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,-92,0,0
1031518,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,-92,0,0
1031535,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,4,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,-92,1,0
1031536,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,5,-99,-99,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,-92,0,0
1031540,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,4,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,-92,1,0
1031544,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,4,5,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-92,1,0
1031745,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-92,0,0
1031748,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,2,1,2,2,1,2,1,1,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,-92,1,0
1031753,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,-92,1,0
1031760,3,6,142.169836392754,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,4,5,1,1,2,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,-92,1,0
1031762,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,3,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,5,-99,-99,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-92,0,0
1031766,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,2,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,5,-99,-99,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1031785,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-92,0,1
1031790,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,1,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,5,-99,-99,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-92,0,0
1031796,3,6,140.482085745842,1,365396,16422,6,3,25,25,25,25,-96,-96,0,0,28,1,4,6,1,1,1,1,1,4,2,2,6,2,3,10,3,4,4,2,4,2,1,1,3,3,3,9,4,2,4,-1,4,3,1,2,4,6,1,1,1,1,1,1,1,5,-99,-99,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-92,1,0
1004719,1,2,264.228738028865,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,4,5,1,1,2,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-92,1,0
1004720,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,1,6,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-92,0,0
1004723,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,1,6,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-92,1,0
1004724,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,1,0
1004726,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,1,6,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,5,-99,-99,1,1,3,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,-92,0,0
1004727,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,1,6,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-92,0,0
1004729,1,2,264.228738028865,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,2,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-92,0,0
1004730,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1004732,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,2,5,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-92,0,0
1004733,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-92,0,0
1004734,1,2,264.228738028865,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,2,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-92,0,0
1004735,1,2,268.397145119081,1,366882,16284,6,5,16,16,16,16,-96,-96,1,7,15,1,3,5,1,1,1,1,1,10,3,5,10,3,5,10,3,4,4,2,1,1,1,1,1,1,1,9,4,1,5,-1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,-92,0,0
