Respondent_Serial,Region_name,CSP_name,wt_gross,GEND3,SCHYR_5_2,eth6,Disab_All_POP,IMD_QUINTILE,IMDDECILE,urbanrural2,mins_modplus_everywhere_Week_ALL,mins_modplus_inschool_Week_ALL,mins_modplus_outschool_Week_ALL,Week_60plus_MP_ALL_GR4,DAYSNUMMPWK_everywhere,Days_60plus_MP_ALL,WellB_Happy,WellB_Lifesat,SchTrav_bcd_ACTIVE,Daily_mile,gender_label,year_band,ethnicity_label,meets_guideline
138277,7,8,49.0600720299643,2.0,5,1.0,2.0,3,6,1,710,60,650,1,7,7,7.0,9.0,1,1.0,Girl,Yr5-6,White British,1.0
138357,7,8,49.0600720299643,2.0,5,1.0,2.0,3,6,1,155,120,35,4,1,1,6.0,7.0,1,1.0,Girl,Yr5-6,White British,0.0
138371,7,8,42.685562227564,2.0,4,1.0,2.0,3,6,1,840,195,645,2,7,6,7.0,5.0,1,1.0,Girl,Yr3-4,White British,1.0
138381,7,8,49.0600720299643,2.0,5,1.0,1.0,3,6,1,220,150,70,3,4,1,6.0,7.0,1,1.0,Girl,Yr5-6,White British,0.0
140980,7,8,29.7128038703237,2.0,4,1.0,2.0,3,6,1,800,310,490,2,6,5,4.0,7.0,2,1.0,Girl,Yr3-4,White British,1.0
141033,7,8,42.685562227564,2.0,4,1.0,1.0,3,6,1,290,30,260,3,5,1,6.0,7.0,1,1.0,Girl,Yr3-4,White British,0.0
141176,7,8,42.685562227564,2.0,4,1.0,1.0,3,6,1,0,0,0,4,0,0,8.0,8.0,1,1.0,Girl,Yr3-4,White British,0.0
142157,7,8,42.685562227564,2.0,4,1.0,2.0,3,6,1,280,180,100,3,5,1,4.0,6.0,2,1.0,Girl,Yr3-4,White British,0.0
142663,7,8,42.685562227564,2.0,4,1.0,3.0,3,6,1,315,180,135,3,5,1,4.0,6.0,2,1.0,Girl,Yr3-4,White British,0.0
143015,7,8,39.553508469882,,4,,,3,6,1,400,150,250,3,4,4,,,2,1.0,,Yr3-4,,0.0
143050,7,8,42.685562227564,2.0,4,1.0,1.0,3,6,1,320,120,200,3,2,2,7.0,9.0,2,1.0,Girl,Yr3-4,White British,0.0
143473,7,8,49.0600720299643,2.0,5,1.0,3.0,3,6,1,945,180,765,2,6,5,3.0,4.0,2,1.0,Girl,Yr5-6,White British,1.0
143486,7,8,42.685562227564,2.0,4,1.0,2.0,3,6,1,290,240,50,3,3,3,8.0,8.0,2,1.0,Girl,Yr3-4,White British,0.0
144122,7,8,49.0600720299643,2.0,5,1.0,4.0,3,6,1,215,95,120,3,4,2,7.0,8.0,2,1.0,Girl,Yr5-6,White British,0.0
144432,7,8,49.0600720299643,2.0,5,1.0,2.0,3,6,1,115,30,85,4,0,1,7.0,7.0,2,1.0,Girl,Yr5-6,White British,0.0
144438,7,8,49.0600720299643,2.0,5,1.0,1.0,3,6,1,245,95,150,3,1,2,5.0,3.0,2,1.0,Girl,Yr5-6,White British,0.0
144441,7,8,49.0600720299643,2.0,5,3.0,2.0,3,6,1,515,330,185,2,4,4,5.0,5.0,1,1.0,Girl,Yr5-6,Mixed,1.0
144447,7,8,49.0600720299643,2.0,5,3.0,2.0,3,6,1,295,195,100,3,5,1,7.0,5.0,1,1.0,Girl,Yr5-6,Mixed,0.0
144451,7,8,49.0600720299643,2.0,5,1.0,2.0,3,6,1,1570,330,1240,1,7,7,4.0,4.0,1,1.0,Girl,Yr5-6,White British,1.0
144455,7,8,49.0600720299643,2.0,5,1.0,2.0,3,6,1,555,150,405,2,5,5,5.0,6.0,2,1.0,Girl,Yr5-6,White British,1.0
144458,7,8,49.0600720299643,2.0,5,2.0,2.0,3,6,1,155,60,95,4,6,0,10.0,8.0,1,1.0,Girl,Yr5-6,White Other,0.0
144459,7,8,49.0600720299643,2.0,5,5.0,1.0,3,6,1,40,30,10,4,3,0,10.0,10.0,1,1.0,Girl,Yr5-6,Black,0.0
146237,7,8,49.0600720299643,2.0,5,1.0,3.0,3,6,1,220,30,190,3,2,3,7.0,6.0,2,1.0,Girl,Yr5-6,White British,0.0
146438,7,8,42.685562227564,2.0,4,3.0,3.0,3,6,1,535,210,325,1,7,7,8.0,4.0,2,1.0,Girl,Yr3-4,Mixed,1.0
146771,7,8,42.685562227564,2.0,4,1.0,2.0,3,6,1,345,245,100,3,4,2,9.0,8.0,1,1.0,Girl,Yr3-4,White British,0.0
147140,7,8,42.685562227564,2.0,4,1.0,1.0,3,6,1,675,305,370,1,7,7,8.0,8.0,2,1.0,Girl,Yr3-4,White British,1.0
