venue_name,activity,LAD24NM,provider,n_occurrences,lat,lon
Abbey Leisure Centre,Pre S 1 Sun 10:00ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre S 1 Sun 11:00ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sc Stage 1 Wed 515rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 09:30 Mm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 10:15 Rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 11:45 Ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 12:30 Mm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 12:45 Ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch S1 Sat 8:15rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch St 1 Sun 10:15 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Sch St 1 Sun 11:15 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Fri 16:00al*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Fri 16:15bg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Fri 17:00al*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Fri 17:15bg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Mon 16:45 Mc,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Mon 18:15 Mc,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Thurs 16:00rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Tue 15:45 Vg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Tue 17:15 Vg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Wed 15:45rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Pre Stage 1 Wed 18:15rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 07:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Fri 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 07:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 10:00,Barking and Dagenham,Everyone Active,4,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Mon 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sat 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sat 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sat 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sat 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 12:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 13:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 14:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 1530,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Sun 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 07:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Thu 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 07:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Tue 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 07:30,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 10:00,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 11:00,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Public Swimming Wed 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Quiet Time 1900sm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Quiet Time Fri 1800cb*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Quiet Time Fri 1830cb*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Fri 07:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Fri 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Fri 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Fri 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Mon 07:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Mon 11:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Mon 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Mon 19:15,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sat 08:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sat 10:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sat 11:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sun 10:15,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sun 11:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Sun 13:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Thu 10:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Thu 18:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Tue 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Tue 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Tue 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Tue 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Wed 06:45,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Wed 09:30,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Wed 18:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Fitcore Wed 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Ignite Mon 18:15,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Ignite Thu 07:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Ignite Thu 19:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Ignite Tue 07:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Ignite Wed 11:30,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Reform Intro Fri 09:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Intro Sat 09:30,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Reform Intro Tue 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Fri 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sat 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Sun 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thu 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thur 10:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thur 11:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thur 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thur 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Thur 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 09:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 10:00,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 11:00,Barking and Dagenham,Everyone Active,3,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 12:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 13:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 14:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 15:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 16:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 17:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 18:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 19:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Spa Visit Wed 20:00,Barking and Dagenham,Everyone Active,2,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 7+ Sat 11:00 Mm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Fri 15:45bg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Fri 16:30al*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Fri 16:45bg,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Fri 17:30al*,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Mon 16:15 Mc,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Mon 17:15 Mc,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Mon 17:45 Mc,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 08:45rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 09:00 Mm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 09:45rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 10:30 Mm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 10:45 Ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 11:15 Ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sat 12:15 Ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 09:15 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 09:45 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 10:30ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 10:45 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 11:30ma,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Sun 11:45 As,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Thu 16:30rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Thu 17:00rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Thu 17:30rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Thu 18:00rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
Abbey Leisure Centre,Stage 1 Thu 18:30rm,Barking and Dagenham,Everyone Active,1,51.534997,0.0760014
