id,name,activity,price,location_name,street,locality,postcode,latitude,longitude,price_imputed,activity_type,borough,price_gbp,session_id,provider_group,source_operator,activity_raw,is_free,start_time,end_time,days_of_week,session_count,is_online,url,n_occurrences,street_address,first_session_id,unified_id
activity_recurrence_group:31934,HIIT,HIIT,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,HIIT,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:31934
activity_recurrence_group:3078,Zumba,Zumba®,14.8,Copper Box Arena,Copper Street,Stratford,E20 3HB,51.5446,-0.021522,False,Zumba®,Stratford,14.8,,,,,False,,,,,,,,,,activity_recurrence_group:3078
activity_recurrence_group:32010,Virtual Yoga,Yoga,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Yoga,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:32010
activity_recurrence_group:32012,Body Conditioning,Body Conditioning,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Body Conditioning,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:32012
activity_recurrence_group:32013,Step Aerobics,Step Aerobics,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Step Aerobics,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:32013
activity_recurrence_group:31931,Group Cycle,Indoor Cycling,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Indoor Cycling,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:31931
activity_recurrence_group:32016,Pilates,Pilates,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Pilates,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:32016
activity_recurrence_group:31898,Functional Fitness,Functional Fitness,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Functional Fitness,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:31898
activity_recurrence_group:19820,Power Pump,Pump Fx,8.0,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,Pump Fx,Crystal Palace,8.0,,,,,False,,,,,,,,,,activity_recurrence_group:19820
activity_recurrence_group:32001,Power Pump,Pump Fx,10.8,Leyton Leisure Centre,"763, High Road, Leyton",London,E10 5AB,51.573046,-0.0088,False,Pump Fx,London,10.8,,,,,False,,,,,,,,,,activity_recurrence_group:32001
activity_recurrence_group:15647,Yoga,"Hatha Yoga, Yoga",16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,"Hatha Yoga, Yoga",Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:15647
activity_recurrence_group:22119,Dance Fitness,"Dance Fitness, Group Exercise",10.0,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,"Dance Fitness, Group Exercise",Crystal Palace,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:22119
activity_recurrence_group:10531,Zumba,Zumba®,12.6,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,False,Zumba®,Clapham,12.6,,,,,False,,,,,,,,,,activity_recurrence_group:10531
activity_recurrence_group:13322,Zumba,Zumba®,12.6,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,False,Zumba®,Clapham,12.6,,,,,False,,,,,,,,,,activity_recurrence_group:13322
activity_recurrence_group:685,Zumba,Zumba®,12.6,South Norwood Leisure Centre,"164 Portland Road, South Norwood",Croydon,SE25 4PT,51.393743,-0.067592,False,Zumba®,Croydon,12.6,,,,,False,,,,,,,,,,activity_recurrence_group:685
activity_recurrence_group:15019,Yoga Basics,Yoga,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Yoga,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:15019
activity_recurrence_group:7535,Group Cycle,Indoor Cycling,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Indoor Cycling,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:7535
activity_recurrence_group:10384,Pilates,Pilates,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Pilates,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:10384
activity_recurrence_group:12072,Power Pump,Pump Fx,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Pump Fx,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:12072
activity_recurrence_group:15021,Pilates Basics,Pilates,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Pilates,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:15021
activity_recurrence_group:31810,Strength,"Body Conditioning, Group Exercise",12.0,Better Gym Walthamstow Stadium,"The Tote Building, Chingford Road",Chingford,E4 8SJ,51.60359,-0.016266,False,"Body Conditioning, Group Exercise",Chingford,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:31810
activity_recurrence_group:32537,"Legs, Bums and Tums",Legs Bums And Tums,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Legs Bums And Tums,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:32537
activity_recurrence_group:32610,Yoga,"Hatha Yoga, Yoga",10.0,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,"Hatha Yoga, Yoga",Crystal Palace,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:32610
activity_recurrence_group:1855,Circuit Training,Circuit Training,14.45,Wimbledon Leisure Centre & Spa,Latimer Road,Wimbledon,SW19 1EW,51.4201,-0.192422,False,Circuit Training,Wimbledon,14.45,,,,,False,,,,,,,,,,activity_recurrence_group:1855
activity_recurrence_group:11432,Junior Karate,Karate,5.95,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Karate,London,5.95,,,,,False,,,,,,,,,,activity_recurrence_group:11432
activity_recurrence_group:11433,Adult Karate,Karate,8.95,The Greenwich Centre,12 Lambarde Square,London,SE10 9GB,51.484378,0.008104,False,Karate,London,8.95,,,,,False,,,,,,,,,,activity_recurrence_group:11433
activity_recurrence_group:6152,Tennis Pay and Play 3hr,Tennis,15.85,Islington Tennis Centre and Gym,Market Road,Islington,N7 9PL,51.5462388,-0.1211113,False,Tennis,Islington,15.85,,,,,False,,,,,,,,,,activity_recurrence_group:6152
activity_recurrence_group:32916,Body Conditioning,Body Conditioning,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Body Conditioning,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:32916
activity_recurrence_group:29298,"Legs, Bums and Tums",Legs Bums And Tums,12.0,Better Gym Bexleyheath,315-321 Broadway,Bexleyheath,DA6 8DT,51.4578009,0.1330229,False,Legs Bums And Tums,Bexleyheath,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:29298
activity_recurrence_group:31335,Zumba,Zumba®,14.45,Wimbledon Leisure Centre & Spa,Latimer Road,Wimbledon,SW19 1EW,51.4201,-0.192422,False,Zumba®,Wimbledon,14.45,,,,,False,,,,,,,,,,activity_recurrence_group:31335
activity_recurrence_group:24545,Group Cycle,Indoor Cycling,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Indoor Cycling,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:24545
activity_recurrence_group:3734,Pilates,Pilates,10.0,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,True,Pilates,Clapham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:3734
activity_recurrence_group:4693,Pilates,Pilates,10.0,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,True,Pilates,Clapham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:4693
activity_recurrence_group:4782,Pilates,Pilates,10.0,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,True,Pilates,Clapham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:4782
activity_recurrence_group:5676,Pilates,Pilates,10.0,Clapham Leisure Centre,141 Clapham Manor Street,Clapham,SW4 6DB,51.4636506,-0.134583,True,Pilates,Clapham,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:5676
activity_recurrence_group:26939,Pilates Basics,Pilates,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Pilates,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:26939
activity_recurrence_group:33181,Dance Fitness,Dance Fitness,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Dance Fitness,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:33181
activity_recurrence_group:33182,Zumba,Zumba®,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Zumba®,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:33182
activity_recurrence_group:19758,Group Cycle,Indoor Cycling,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Indoor Cycling,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:19758
activity_recurrence_group:28014,Power Pump,Pump Fx,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Pump Fx,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:28014
activity_recurrence_group:24180,Power Pump,Pump Fx,14.8,Copper Box Arena,Copper Street,Stratford,E20 3HB,51.5446,-0.021522,False,Pump Fx,Stratford,14.8,,,,,False,,,,,,,,,,activity_recurrence_group:24180
activity_recurrence_group:30455,Pilates,Pilates,14.8,Copper Box Arena,Copper Street,Stratford,E20 3HB,51.5446,-0.021522,False,Pilates,Stratford,14.8,,,,,False,,,,,,,,,,activity_recurrence_group:30455
activity_recurrence_group:22258,Zumba,Zumba®,14.8,Copper Box Arena,Copper Street,Stratford,E20 3HB,51.5446,-0.021522,False,Zumba®,Stratford,14.8,,,,,False,,,,,,,,,,activity_recurrence_group:22258
activity_recurrence_group:16533,Pilates,Pilates,10.0,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,Pilates,Crystal Palace,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:16533
activity_recurrence_group:2631,Pilates,Pilates,7.6,Crystal Palace National Sports Centre,Ledrington Rd,Crystal Palace,SE19 2BB,51.4189989,-0.0677686,False,Pilates,Crystal Palace,7.6,,,,,False,,,,,,,,,,activity_recurrence_group:2631
activity_recurrence_group:12010,BLCF 300m/400m Hurdle Training Days,"Track and Field, Athletics",15.0,Lee Valley Athletics Centre,"Lee Valley Leisure Complex, 61 Meridian Way",Edmonton,N9 0AR,51.63147,-0.03726,False,"Track and Field, Athletics",Edmonton,15.0,,,,,False,,,,,,,,,,activity_recurrence_group:12010
activity_recurrence_group:24941,"Legs, Bums and Tums",Legs Bums And Tums,12.0,Better Gym Sidcup,34 Sidcup High Street,Sidcup,DA14 6EH,51.4257366,0.1039245,False,Legs Bums And Tums,Sidcup,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:24941
activity_recurrence_group:33604,"Legs, Bums and Tums",Legs Bums And Tums,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Legs Bums And Tums,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:33604
activity_recurrence_group:33659,Adult Trampoline Drop In,Trampolining,13.2,Sobell Leisure Centre,Hornsey Road,Islington,N7 7NY,51.5591117,-0.1118816,False,Trampolining,Islington,13.2,,,,,False,,,,,,,,,,activity_recurrence_group:33659
activity_recurrence_group:33882,Coffee Ride,Mountain Biking,8.0,Lee Valley VeloPark,"Abercrombie Road, Queen Elizabeth Olympic Park",Stratford,E20 3AB,51.55066,-0.01546,False,Mountain Biking,Stratford,8.0,,,,,False,,,,,,,,,,activity_recurrence_group:33882
activity_recurrence_group:15648,Pilates,Pilates,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Pilates,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:15648
activity_recurrence_group:33911,Aerobics,Aerobics,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Aerobics,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:33911
activity_recurrence_group:30555,Core Conditioning,"Core Stability, Abs/Core, Group Exercise",16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,"Core Stability, Abs/Core, Group Exercise",Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:30555
activity_recurrence_group:2884,Zumba,Zumba®,12.0,Better Gym Walthamstow Stadium,"The Tote Building, Chingford Road",Chingford,E4 8SJ,51.60359,-0.016266,False,Zumba®,Chingford,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:2884
activity_recurrence_group:1638,Zumba,Zumba®,14.45,Wimbledon Leisure Centre & Spa,Latimer Road,Wimbledon,SW19 1EW,51.4201,-0.192422,False,Zumba®,Wimbledon,14.45,,,,,False,,,,,,,,,,activity_recurrence_group:1638
activity_recurrence_group:24890,Power Pump,Pump Fx,10.5,East Ham Leisure Centre,"East Ham Leisure Centre, 324 Barking Road",East Ham,E6 2RT,51.532398,0.056572,False,Pump Fx,East Ham,10.5,,,,,False,,,,,,,,,,activity_recurrence_group:24890
activity_recurrence_group:31881,Virtual Cycle,Indoor Cycling,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Indoor Cycling,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:31881
activity_recurrence_group:33958,Sports Dev Junior Basketball,Basketball,2.45,Talacre Community Sports Centre,New Dalby Street,Kentish Town,NW5 3AF,51.547056,-0.147121,False,Basketball,Kentish Town,2.45,,,,,False,,,,,,,,,,activity_recurrence_group:33958
activity_recurrence_group:20955,Zumba,Zumba®,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Zumba®,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:20955
activity_recurrence_group:15092,Disco Ice,Ice Skating,14.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Ice Skating,Leyton,14.0,,,,,False,,,,,,,,,,activity_recurrence_group:15092
activity_recurrence_group:960,Core Conditioning,"Core Stability, Abs/Core, Group Exercise",12.0,Better Gym Bexleyheath,315-321 Broadway,Bexleyheath,DA6 8DT,51.4578009,0.1330229,False,"Core Stability, Abs/Core, Group Exercise",Bexleyheath,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:960
activity_recurrence_group:961,Core Conditioning,"Core Stability, Abs/Core, Group Exercise",12.0,Better Gym Bexleyheath,315-321 Broadway,Bexleyheath,DA6 8DT,51.4578009,0.1330229,False,"Core Stability, Abs/Core, Group Exercise",Bexleyheath,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:961
activity_recurrence_group:9116,Boxfit,Boxfit,12.0,Better Gym Bexleyheath,315-321 Broadway,Bexleyheath,DA6 8DT,51.4578009,0.1330229,False,Boxfit,Bexleyheath,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:9116
activity_recurrence_group:25840,"Legs, Bums and Tums",Legs Bums And Tums,12.0,Better Gym Bexleyheath,315-321 Broadway,Bexleyheath,DA6 8DT,51.4578009,0.1330229,False,Legs Bums And Tums,Bexleyheath,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:25840
activity_recurrence_group:24732,Functional Fitness,Functional Fitness,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Functional Fitness,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:24732
activity_recurrence_group:4992,Body Conditioning,Body Conditioning,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Body Conditioning,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:4992
activity_recurrence_group:4991,Boxfit,Boxfit,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Boxfit,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:4991
activity_recurrence_group:20672,Circuit Training,Circuit Training,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Circuit Training,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:20672
activity_recurrence_group:34280,Pilates,Pilates,15.6,Sobell Leisure Centre,Hornsey Road,Islington,N7 7NY,51.5591117,-0.1118816,False,Pilates,Islington,15.6,,,,,False,,,,,,,,,,activity_recurrence_group:34280
activity_recurrence_group:34491,Zumba,Zumba®,12.5,Better Gym Pinner,69 Bridge Street,Pinner,HA5 2HZ,51.595475,-0.385208,False,Zumba®,Pinner,12.5,,,,,False,,,,,,,,,,activity_recurrence_group:34491
activity_recurrence_group:18503,"Legs, Bums and Tums",Legs Bums And Tums,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Legs Bums And Tums,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:18503
activity_recurrence_group:18863,Pilates,Pilates,14.4,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Pilates,Waltham Forest,14.4,,,,,False,,,,,,,,,,activity_recurrence_group:18863
activity_recurrence_group:15348,"Legs, Bums and Tums",Legs Bums And Tums,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Legs Bums And Tums,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:15348
activity_recurrence_group:33179,Group Cycle,Indoor Cycling,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,Indoor Cycling,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:33179
activity_recurrence_group:33180,HIIT,HIIT,16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,HIIT,Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:33180
activity_recurrence_group:31911,Yoga,"Hatha Yoga, Yoga",16.0,Lee Valley Ice Centre,Lea Bridge Road,Leyton,E10 7QL,51.56365,-0.04565,False,"Hatha Yoga, Yoga",Leyton,16.0,,,,,False,,,,,,,,,,activity_recurrence_group:31911
activity_recurrence_group:27127,Pilates,Pilates,11.4,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Pilates,Waltham Forest,11.4,,,,,False,,,,,,,,,,activity_recurrence_group:27127
activity_recurrence_group:18836,Step Aerobics,Step Aerobics,10.85,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Step Aerobics,Waltham Forest,10.85,,,,,False,,,,,,,,,,activity_recurrence_group:18836
activity_recurrence_group:20674,Body Conditioning,Body Conditioning,12.05,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Body Conditioning,Waltham Forest,12.05,,,,,False,,,,,,,,,,activity_recurrence_group:20674
activity_recurrence_group:11687,HIIT,HIIT,12.0,Better Gym Walthamstow Stadium,"The Tote Building, Chingford Road",Chingford,E4 8SJ,51.60359,-0.016266,False,HIIT,Chingford,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:11687
activity_recurrence_group:14760,Power Pump,Pump Fx,12.0,Better Gym Walthamstow Stadium,"The Tote Building, Chingford Road",Chingford,E4 8SJ,51.60359,-0.016266,False,Pump Fx,Chingford,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:14760
activity_recurrence_group:1636,Pilates,Pilates,14.45,Wimbledon Leisure Centre & Spa,Latimer Road,Wimbledon,SW19 1EW,51.4201,-0.192422,False,Pilates,Wimbledon,14.45,,,,,False,,,,,,,,,,activity_recurrence_group:1636
activity_recurrence_group:28850,Body Conditioning,Body Conditioning,12.0,Edmonton Leisure Centre,2 The Broadway,Enfield,N9 0TR,51.62429,-0.06026,False,Body Conditioning,Enfield,12.0,,,,,False,,,,,,,,,,activity_recurrence_group:28850
activity_recurrence_group:31866,Functional Fitness,Functional Fitness,10.0,Kentish Town Sports Centre,Grafton Road,Camden,NW5 3DU,51.5475,-0.144713,False,Functional Fitness,Camden,10.0,,,,,False,,,,,,,,,,activity_recurrence_group:31866
activity_recurrence_group:34706,Circuit Training,Circuit Training,11.6,Score Leisure Centre,"Score Leisure Centre, 100 Oliver Rd",Leyton,E10 5JY,51.56015149399639,-0.0140024012493724,False,Circuit Training,Leyton,11.6,,,,,False,,,,,,,,,,activity_recurrence_group:34706
activity_recurrence_group:11416,Body Conditioning,Body Conditioning,10.85,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Body Conditioning,Waltham Forest,10.85,,,,,False,,,,,,,,,,activity_recurrence_group:11416
activity_recurrence_group:27129,Circuit Training Basics,Circuit Training,10.85,Chingford Leisure Centre,"Chingford Leisure Centre, Unit 4, New Road",Waltham Forest,E4 9EY,51.6171,-0.005559,False,Circuit Training,Waltham Forest,10.85,,,,,False,,,,,,,,,,activity_recurrence_group:27129
