survey_year,geography_level,borough,demographic_group,category,pct_active,pct_fairly_active,pct_inactive,respondents,weighted_base,suppress,source_file
2016-17,borough,Redbridge,Age9,16-24,64.83739699876526,17.716382515224556,17.44622048601017,85.0,162.80463038914272,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,25-34,55.71646296787104,19.10088104774674,25.18265598438222,150.0,185.69178933958295,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,35-44,61.91883087445201,8.8674214109121,29.213747714635886,215.0,220.5887187307872,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,45-54,60.66842612493614,12.352644085796632,26.978929789267248,165.0,150.04729577107213,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,55-64,54.50607275568127,17.768573248387327,27.725353995931407,149.0,130.451222224633,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,65-74,47.84962034298181,11.600874746451066,40.54950491056712,151.0,90.03537701306351,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,75-84,21.812056988968166,26.84355303049048,51.34438998054133,55.0,47.50323791840728,False,surveydata1617.sav
2016-17,borough,Redbridge,Age9,85+,10.612725200529399,15.247098229423056,74.14017657004754,19.0,13.589802762763952,True,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,16-24,76.42452082031474,13.513207720540905,10.062271459144359,32.0,66.91578105678038,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,25-34,65.9327324281563,10.3272537441752,23.740013827668513,63.0,113.55977957448673,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,35-44,74.24995691976795,7.741316627925624,18.00872645230642,98.0,126.25032528702026,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,45-54,78.63849176059978,10.17565399406162,11.1858542453386,106.0,142.84611908262494,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,55-64,74.2917038314006,14.906420771258725,10.801875397340684,101.0,101.10993520409191,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,65-74,56.86249563550375,14.90659002952455,28.230914334971715,66.0,74.22893717104041,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,75-84,62.052433053407356,11.888056939587065,26.05951000700558,22.0,35.74327380881534,True,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Age9,85+,17.254501111143178,33.08283978046561,49.66265910839121,10.0,18.15278757446758,True,surveydata1617.sav
2016-17,borough,Southwark,Age9,16-24,82.63506121716995,6.8543687186176845,10.510570064212367,38.0,119.49492528466126,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,25-34,75.26233233168266,8.179348097632223,16.55831957068512,131.0,354.1043219198183,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,35-44,70.59873492684534,8.612754325299509,20.788510747855156,118.0,252.65499815014817,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,45-54,61.68818485445772,13.865476184062498,24.446338961479768,87.0,162.66511759982833,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,55-64,53.351437567191425,20.722306717770255,25.926255715038316,65.0,96.50855050154836,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,65-74,72.01810944432493,15.218296906714675,12.763593648960377,41.0,60.682024427152115,False,surveydata1617.sav
2016-17,borough,Southwark,Age9,75-84,28.63225624434876,4.69646655960126,66.67127719604997,13.0,35.75789650766413,True,surveydata1617.sav
2016-17,borough,Southwark,Age9,85+,0.0,0.0,100.0,1.0,3.5674818206245846,True,surveydata1617.sav
2016-17,borough,Sutton,Age9,16-24,84.15746185906133,10.380579247438657,5.461958893500001,27.0,63.36285463121584,True,surveydata1617.sav
2016-17,borough,Sutton,Age9,25-34,43.10670470614751,20.558837303963262,36.33445798988924,68.0,130.17518644013379,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,35-44,56.21232622800488,8.413564880342546,35.374108891652575,94.0,118.12069968097754,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,45-54,80.20650750344335,3.8365883955601725,15.95690410099649,80.0,119.73222807026244,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,55-64,51.77293204108765,17.68054127692624,30.546526681986112,89.0,118.29409582475134,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,65-74,55.19835937754362,14.956079102283912,29.84556152017246,78.0,72.46674738000871,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,75-84,30.09504700526813,11.90280387755928,58.0021491171726,44.0,55.00684958182612,False,surveydata1617.sav
2016-17,borough,Sutton,Age9,85+,17.08977388775835,4.779081706442836,78.1311444057988,15.0,14.775585139519626,True,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,16-24,66.69801266757052,16.080804868827936,17.22118246360154,52.0,208.2914650473064,False,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,25-34,70.61392022378149,9.210979858248812,20.175099917969703,182.0,454.08115181177016,False,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,35-44,56.90518288933948,10.22770715362329,32.86710995703721,98.0,206.61974907648764,False,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,45-54,59.472530137573976,21.49202619925855,19.035443663167456,71.0,102.596656310624,False,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,55-64,62.82445510944571,7.629105559882973,29.546439330671305,37.0,41.641025622963824,False,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,65-74,66.12918122067221,16.02732327817991,17.843495501147892,19.0,19.213940435343083,True,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,75-84,31.495024600969984,0.0,68.50497539903002,10.0,27.54712977452946,True,surveydata1617.sav
2016-17,borough,Tower Hamlets,Age9,85+,15.987782158709694,73.44825274867098,10.56396509261933,5.0,14.675927869874165,True,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,16-24,69.56570048967149,11.188480935043762,19.24581857528477,45.0,143.81075624349813,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,25-34,71.09970150857656,10.940441516570674,17.959856974852777,94.0,218.80390390424145,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,35-44,71.22714484573338,10.324595714696931,18.44825943956968,123.0,202.7528003899577,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,45-54,65.70646203557507,23.84484561408015,10.448692350344782,92.0,160.9144743541554,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,55-64,50.734702757074416,12.276061807375614,36.98923543554998,77.0,103.00097753053356,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,65-74,45.4749429115354,23.864673414604862,30.660383673859755,47.0,58.76992382604735,False,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,75-84,32.77243662521834,5.370166730302141,61.857396644479515,14.0,22.750743649950934,True,surveydata1617.sav
2016-17,borough,Waltham Forest,Age9,85+,6.86758970593656,7.798773131403623,85.33363716265981,8.0,12.085767737530201,True,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,16-24,56.81471615939249,7.89966881890794,35.28561502169956,29.0,99.5242217709994,True,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,25-34,81.198380089308,9.456782027069204,9.344837883622795,132.0,424.79622009935275,False,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,35-44,67.7948218073762,2.9193354336548705,29.285842758968926,95.0,214.4010538264581,False,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,45-54,67.28564082505349,12.723813451337177,19.990545723609323,91.0,170.56425319071164,False,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,55-64,67.97516538854762,12.805112947183432,19.219721664268945,61.0,70.8756972051795,False,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,65-74,58.267705141404825,12.124427868038055,29.607866990557145,54.0,74.07413042083641,False,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,75-84,63.333610829027066,9.782088689889104,26.88430048108384,19.0,64.25916640867679,True,surveydata1617.sav
2016-17,borough,Wandsworth,Age9,85+,34.78829311957682,0.0,65.21170688042316,3.0,4.140143116976731,True,surveydata1617.sav
2016-17,borough,Westminster,Age9,16-24,75.46496107835995,14.790227740685388,9.744811180954676,46.0,148.00598354515282,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,25-34,78.11097996443812,12.792017786577112,9.097002248984767,92.0,198.16077891594588,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,35-44,62.0155543900199,22.246431523732717,15.738014086247398,71.0,137.40828019737975,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,45-54,59.05188316290392,12.546131155603549,28.401985681492558,87.0,152.08617713304486,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,55-64,79.4512373056293,6.115504503017307,14.433258191353374,74.0,91.16169057336012,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,65-74,66.57107412908745,17.341587173078914,16.087338697833648,80.0,98.86094067377755,False,surveydata1617.sav
2016-17,borough,Westminster,Age9,75-84,43.984132203959994,18.527988373303252,37.48787942273675,29.0,52.15737290785441,True,surveydata1617.sav
2016-17,borough,Westminster,Age9,85+,8.324536572251533,27.308619608838434,64.36684381891003,12.0,23.924473453016944,True,surveydata1617.sav
2016-17,borough,Barking and Dagenham,Gend3,Female,47.791598332362,15.542600011927169,36.66580165571083,570.0,372.6939910114828,False,surveydata1617.sav
2016-17,borough,Barking and Dagenham,Gend3,Male,51.11423428994198,16.880782544733357,32.00498316532466,385.0,289.193594102691,False,surveydata1617.sav
2016-17,borough,Barnet,Gend3,Female,52.08555124163882,13.338889865267738,34.575558893093444,554.0,671.3664927348981,False,surveydata1617.sav
2016-17,borough,Barnet,Gend3,Male,61.664953866046176,11.232300001653286,27.10274613230053,441.0,650.9205724393152,False,surveydata1617.sav
2016-17,borough,Bexley,Gend3,Female,49.577441445228025,20.156447100677138,30.266111454094823,288.0,445.196828847769,False,surveydata1617.sav
2016-17,borough,Bexley,Gend3,Male,64.24557088529804,14.65913547345202,21.09529364124996,206.0,417.2323728228556,False,surveydata1617.sav
2016-17,borough,Brent,Gend3,Female,53.43641135121946,13.783823962029985,32.77976468675057,270.0,591.0054502029989,False,surveydata1617.sav
2016-17,borough,Brent,Gend3,Male,58.67415291662845,8.503612923143281,32.822234160228284,214.0,544.7700953807454,False,surveydata1617.sav
2016-17,borough,Bromley,Gend3,Female,67.36405709816113,12.078803623685305,20.55713927815357,273.0,547.8471127286749,False,surveydata1617.sav
2016-17,borough,Bromley,Gend3,Male,70.80165091522686,10.604401379114698,18.593947705658465,218.0,587.3957206836504,False,surveydata1617.sav
2016-17,borough,Camden,Gend3,Female,70.72745512001048,15.798464314660684,13.474080565328844,292.0,492.04857777788834,False,surveydata1617.sav
2016-17,borough,Camden,Gend3,Male,73.94597795163452,7.980830664840724,18.073191383524755,199.0,397.7127648189593,False,surveydata1617.sav
2016-17,borough,Camden,Gend3,Other,0.0,100.0,0.0,1.0,0.90738075558271,True,surveydata1617.sav
2016-17,borough,City of London,Gend3,Female,65.86645064106808,10.481627884700975,23.651921474230935,126.0,16.64023092392803,False,surveydata1617.sav
2016-17,borough,City of London,Gend3,Male,70.5725118650343,18.019001078153444,11.408487056812266,123.0,19.947794336063463,False,surveydata1617.sav
2016-17,borough,Croydon,Gend3,Female,61.75982205188257,15.57045753697631,22.66972041114112,303.0,696.5772134380101,False,surveydata1617.sav
2016-17,borough,Croydon,Gend3,Male,59.30358330192721,13.229866753852534,27.466549944220276,198.0,565.0108151051674,False,surveydata1617.sav
2016-17,borough,Ealing,Gend3,Female,56.422025200198455,14.986410181319625,28.591564618481925,248.0,463.3072155552103,False,surveydata1617.sav
2016-17,borough,Ealing,Gend3,Male,51.80044287490203,15.299270898625302,32.900286226472666,243.0,656.6775996562335,False,surveydata1617.sav
2016-17,borough,Enfield,Gend3,Female,56.12260076483654,11.605234259313216,32.272164975850245,567.0,592.1050009701937,False,surveydata1617.sav
2016-17,borough,Enfield,Gend3,Male,58.93543663460057,12.10341651371048,28.961146851688945,430.0,523.8254040587794,False,surveydata1617.sav
2016-17,borough,Greenwich,Gend3,Female,62.86011270264116,12.887873554612728,24.252013742746122,546.0,477.8686616471801,False,surveydata1617.sav
2016-17,borough,Greenwich,Gend3,Male,61.79722670368957,13.252620797385328,24.9501524989251,440.0,463.36834529044324,False,surveydata1617.sav
2016-17,borough,Hackney,Gend3,Female,69.00757647321839,10.837276632483348,20.155146894298255,273.0,440.37322012223433,False,surveydata1617.sav
2016-17,borough,Hackney,Gend3,Male,73.36404260640366,9.799984727392532,16.83597266620381,201.0,473.4263421038525,False,surveydata1617.sav
2016-17,borough,Hammersmith and Fulham,Gend3,Female,65.0834810327244,14.762303394010628,20.154215573264946,276.0,318.99559004943023,False,surveydata1617.sav
2016-17,borough,Hammersmith and Fulham,Gend3,Male,74.49078460251118,6.480070846146943,19.02914455134188,213.0,325.14540741022296,False,surveydata1617.sav
2016-17,borough,Haringey,Gend3,Female,60.613871266181555,16.46855347332541,22.917575260493045,564.0,463.20198366213845,False,surveydata1617.sav
2016-17,borough,Haringey,Gend3,Male,67.58494817099466,8.96007979293781,23.454972036067534,428.0,500.3679302666816,False,surveydata1617.sav
2016-17,borough,Harrow,Gend3,Female,54.00813139030978,16.961808253590778,29.030060356099447,262.0,407.0620054352964,False,surveydata1617.sav
2016-17,borough,Harrow,Gend3,Male,51.58740907120342,16.48408660659998,31.9285043221966,223.0,464.38511818667337,False,surveydata1617.sav
2016-17,borough,Havering,Gend3,Female,55.605907157065324,14.007384267161898,30.38670857577277,275.0,464.23471891274215,False,surveydata1617.sav
2016-17,borough,Havering,Gend3,Male,59.10499575529005,11.008338588939374,29.886665655770578,218.0,408.15961721622114,False,surveydata1617.sav
2016-17,borough,Hillingdon,Gend3,Female,56.86248961327659,13.752906375921906,29.38460401080149,284.0,508.7297324904079,False,surveydata1617.sav
2016-17,borough,Hillingdon,Gend3,Male,62.838594524968464,13.696541391310637,23.464864083720897,209.0,519.7188375280272,False,surveydata1617.sav
2016-17,borough,Hounslow,Gend3,Female,49.11652805369812,15.582712350116848,35.30075959618504,284.0,453.27552640949034,False,surveydata1617.sav
2016-17,borough,Hounslow,Gend3,Male,57.42944274156046,10.95698435023901,31.613572908200503,198.0,446.69180814399533,False,surveydata1617.sav
2016-17,borough,Islington,Gend3,Female,60.6192231375548,16.172138469911832,23.20863839253337,269.0,400.5382403020481,False,surveydata1617.sav
2016-17,borough,Islington,Gend3,Male,73.64898570140363,12.766505693468849,13.584508605127496,217.0,457.37802242600367,False,surveydata1617.sav
2016-17,borough,Kensington and Chelsea,Gend3,Female,64.96599882503091,9.283064563109653,25.750936611859437,318.0,337.19073197436694,False,surveydata1617.sav
2016-17,borough,Kensington and Chelsea,Gend3,Male,72.28220458474605,7.609988427381073,20.107806987872856,183.0,237.00029618645584,False,surveydata1617.sav
2016-17,borough,Kingston upon Thames,Gend3,Female,60.11025947959442,17.972691625211265,21.917048895194323,274.0,315.6664371181388,False,surveydata1617.sav
2016-17,borough,Kingston upon Thames,Gend3,Male,71.99703020292887,9.951282331743977,18.05168746532714,203.0,305.86958216968037,False,surveydata1617.sav
2016-17,borough,Lambeth,Gend3,Female,65.11804386920545,14.504895995266404,20.37706013552815,596.0,630.2136763275408,False,surveydata1617.sav
2016-17,borough,Lambeth,Gend3,Male,71.97455808816771,6.839828384857887,21.185613526974407,406.0,529.8091521423437,False,surveydata1617.sav
2016-17,borough,Lewisham,Gend3,Female,56.46977055761858,14.832524531220233,28.69770491116117,267.0,468.2543593141763,False,surveydata1617.sav
2016-17,borough,Lewisham,Gend3,Male,64.31798775466089,13.851965427666421,21.83004681767269,216.0,568.7333290325579,False,surveydata1617.sav
2016-17,borough,Merton,Gend3,Female,59.85000239381818,19.061100314268913,21.08889729191293,286.0,378.21110560209,False,surveydata1617.sav
2016-17,borough,Merton,Gend3,Male,72.90918060640217,11.270419945750646,15.820399447847194,207.0,350.6733118586167,False,surveydata1617.sav
2016-17,borough,Newham,Gend3,Female,62.89080929824983,9.460760506604016,27.64843019514617,293.0,595.8703896125606,False,surveydata1617.sav
2016-17,borough,Newham,Gend3,Male,61.023463771873175,14.70611986361376,24.27041636451307,211.0,542.3790718613532,False,surveydata1617.sav
2016-17,borough,Redbridge,Gend3,Female,52.043308646855934,15.843556730928054,32.11313462221602,545.0,475.614508183259,False,surveydata1617.sav
2016-17,borough,Redbridge,Gend3,Male,59.86338754624698,14.311731110910475,25.824881342842552,452.0,533.8387682099029,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Gend3,Female,71.90020935733995,11.926947235704988,16.17284340695508,277.0,351.3011565452117,False,surveydata1617.sav
2016-17,borough,Richmond upon Thames,Gend3,Male,66.59180304101758,12.929014352392834,20.47918260658959,225.0,334.6277263269913,False,surveydata1617.sav
2016-17,borough,Southwark,Gend3,Female,66.30531586464754,11.794099269133767,21.900584866218704,289.0,590.9684817108805,False,surveydata1617.sav
